"","anime_id","name","main_genre","type","episodes","rating","members","rating_10","rating_100","rating_1000"
"10036",6558,"Choukou Sennin Haruka","Hentai","OVA",3,6.25,3539,6.25,82.3792329782137,625
"10037",2437,"Elfina: Yoru e to Urareta Oukoku de... The Animation","Fantasy","OVA",3,6.25,2335,6.25,88.6664497309042,625
"10038",2371,"Hotaruko","Hentai","OVA",3,6.25,2647,6.25,88.7369165126304,625
"10039",3452,"Onna Kyoushi","Hentai","OVA",3,6.24,1570,6.24,91.6082210879594,624
"10040",4701,"Yama Hime no Mi","Hentai","OVA",3,6.22,2185,6.22,86.4694990770686,622
"10041",3578,"Daraku: Onna Kyoushi Hakai","Hentai","OVA",3,6.21,2338,6.21,88.3103300022594,621
"10042",10570,"Inshitsu Otaku ni Ikareru Kanojo","Hentai","OVA",3,6.21,2730,6.21,85.5637924953514,621
"10043",2794,"Kussetsu","Hentai","OVA",3,6.2,642,6.2,85.4408895931549,620
"10044",3254,"Luv Wave","Action","OVA",3,6.19,1258,6.19,84.7204741719375,619
"10045",213,"Pia Carrot e Youkoso!!","Comedy","OVA",3,6.19,2108,6.19,85.3951597319087,619
"10046",9008,"Netorare Fighter Yaricchingu!","Hentai","OVA",3,6.18,1873,6.18,89.1727318496764,618
"10047",3795,"Hana to Hebi The Animation","Hentai","OVA",3,6.17,1394,6.17,86.4749897216023,617
"10048",7573,"Bakunyuu Bomb","Hentai","OVA",3,6.15,2164,6.15,85.6574297184249,615
"10049",3896,"Inbo","Hentai","OVA",3,6.13,2532,6.13,89.6299150210412,613
"10050",3078,"Magical Twilight","Comedy","OVA",3,6.12,1027,6.12,86.9384649847801,612
"10051",2469,"Ogenki Clinic","Comedy","OVA",3,6.1,1173,6.1,90.8480558783265,610
"10052",8652,"Arbeit Shiyo!!","Hentai","OVA",3,6.09,1841,6.09,81.8005349018491,609
"10053",5439,"Ooedo Forty Eight","Hentai","OVA",3,6.07,521,6.07,83.9179482253059,607
"10054",3379,"Mikagura Tanteidan","Hentai","OVA",3,6.04,1015,6.04,81.3054896735986,604
"10055",3543,"Kiss yori...","Hentai","OVA",3,6.03,1312,6.03,82.3842565675555,603
"10056",5316,"Rape! Rape! Rape!","Hentai","OVA",3,6.03,3958,6.03,86.2741639583297,603
"10057",17371,"Natsuyasumi.","Hentai","ONA",3,6.02,4388,6.02,85.8690410199022,602
"10058",1353,"The Urotsuki","Adventure","OVA",3,6.01,1480,6.01,83.4723643385354,601
"10059",2434,"Kijoku: Princess Double Kari","Hentai","OVA",3,6,1368,6,80.9794715720252,600
"10060",2863,"21-ji no Onna: Newscaster Katsuragi Miki","Hentai","OVA",3,5.99,2277,5.99,83.903821686508,599
"10061",8654,"I☆Can","Hentai","OVA",3,5.99,4098,5.99,82.9691480249839,599
"10062",2327,"Kyouhaku: Owaranai Ashita","Hentai","OVA",3,5.99,1806,5.99,80.7338278341706,599
"10063",1770,"Unbalance","Hentai","OVA",3,5.99,1320,5.99,89.0304398504945,599
"10064",2872,"Asgaldh: The Distortion Testament","Hentai","OVA",3,5.98,1527,5.98,89.1363938485459,598
"10065",4488,"Keraku-No-OH King of Pleasure","Hentai","OVA",3,5.98,882,5.98,82.9224620021659,598
"10066",755,"Boku no Sexual Harassment","Hentai","OVA",3,5.96,9980,5.96,89.1606908098715,596
"10067",3982,"Kairaku Satsujin Chousakan Kouji","Hentai","OVA",3,5.94,694,5.94,82.0538901837407,594
"10068",4608,"Yuuwaku Countdown: Akira","Hentai","OVA",3,5.94,965,5.94,86.815661396084,594
"10069",4868,"Blind Night","Hentai","OVA",3,5.92,1253,5.92,80.962854020267,592
"10070",4775,"Lunatic Night","Comedy","OVA",3,5.92,688,5.92,82.9978972590001,592
"10071",2344,"Choujin Densetsu Urotsukidouji: Inferno Road","Demons","OVA",3,5.91,1210,5.91,79.0504732107644,591
"10072",2368,"Ryouki no Ori: Dai 2 Shou","Hentai","OVA",3,5.91,1028,5.91,79.0436007185579,591
"10073",2838,"Toushin Toshi II","Adventure","OVA",3,5.91,584,5.91,75.7806144718437,591
"10074",1782,"Hyakki","Hentai","OVA",3,5.9,1341,5.9,77.8751968272903,590
"10075",9326,"Yubisaki Annainin Shirudaku Settai Okawari Sanhaime","Hentai","OVA",3,5.9,1363,5.9,84.2495284752246,590
"10076",3384,"Mi-da-ra","Hentai","OVA",3,5.88,928,5.88,80.2905601920014,588
"10077",2209,"V.G.Neo The Animation","Action","OVA",3,5.88,2028,5.88,86.8882263949723,588
"10078",1595,"Inma Daitoshi: Beast City","Hentai","OVA",3,5.87,1356,5.87,79.7722306819124,587
"10079",3921,"Kamyla","Hentai","OVA",3,5.83,1091,5.83,80.5353169283324,583
"10080",2788,"Stratosphera no Yousei","Drama","OVA",3,5.83,1745,5.83,82.9564877808592,583
"10081",3644,"Uchiyama Aki","Hentai","OVA",3,5.82,744,5.82,81.7922454819081,582
"10082",5890,"Inko","Hentai","OVA",3,5.81,2226,5.81,78.1453080592675,581
"10083",4558,"Yukiyo Ichiya Monogatari","Hentai","OVA",3,5.81,922,5.81,79.2430445366615,581
"10084",3454,"Kowaremono","Hentai","OVA",3,5.8,1445,5.8,83.2132801242492,580
"10085",5664,"Keibiin","Hentai","OVA",3,5.79,451,5.79,80.8068790933944,579
"10086",3586,"Isaku","Hentai","OVA",3,5.78,946,5.78,80.5461182180155,578
"10087",5645,"Castle Fantasia: Seima Taisen","Hentai","OVA",3,5.77,1220,5.77,77.5618003376473,577
"10088",8523,"Sukeban Shoukai Cutie Lemon","Hentai","OVA",3,5.77,185,5.77,78.6942882244185,577
"10089",4606,"Tsuki Kagerou","Hentai","OVA",3,5.76,890,5.76,81.1244934574724,576
"10090",23761,"Konna ni Yasashiku Sareta no","Hentai","OVA",3,5.74,1413,5.74,84.0278679972639,574
"10091",3587,"Isaku: Respect","Hentai","OVA",3,5.73,1138,5.73,77.0099077945101,573
"10092",2374,"Shusaku","Hentai","OVA",3,5.73,1341,5.73,79.1212382039073,573
"10093",3953,"DNA Hunter","Hentai","OVA",3,5.71,1165,5.71,82.0760674972281,571
"10094",2169,"Ice","Action","OVA",3,5.68,5247,5.68,78.5296731514419,568
"10095",2348,"Shitai wo Arau The Animation","Hentai","OVA",3,5.64,1410,5.64,75.9439334884279,564
"10096",3396,"Gloria: Kindan no Ketsuzoku","Drama","OVA",3,5.61,654,5.61,78.4944391740592,561
"10097",2190,"Tsubaki Iro no Purijioone","Hentai","OVA",3,5.61,778,5.61,78.6164288223127,561
"10098",5649,"Injuu Onna Kyoushi","Hentai","OVA",3,5.57,616,5.57,76.8916905517101,557
"10099",4822,"Pendant","Hentai","OVA",3,5.57,249,5.57,75.541886949756,557
"10100",3705,"Flashback Game","Hentai","OVA",3,5.53,1195,5.53,77.3379670278257,553
"10101",5646,"Deep Voice","Hentai","OVA",3,5.51,844,5.51,79.0563355301343,551
"10102",2350,"Ail Maniax: Inma Seifukugari &amp; Majogari no Yoru ni","Demons","OVA",3,5.49,1793,5.49,79.1115290807548,549
"10103",2977,"Youjuu Sensen Adventure Kid","Demons","OVA",3,5.49,1152,5.49,73.9150426281117,549
"10104",7162,"Yaruki Manman","Comedy","OVA",3,5.31,251,5.31,75.9772443741761,531
"10105",29307,"Classical Sex-Zone","Hentai","OVA",3,5.15,159,5.15,75.228389077292,515
"10106",3568,"Ganbarist! Shun","Comedy","TV",30,7.43,1700,7.43,104.476310234947,743
"10107",3345,"Mikan Enikki","Comedy","TV",30,7.38,1096,7.38,102.956938625743,738
"10108",8624,"Digimon Xros Wars","Action","TV",30,7.04,22723,7.04,98.5600168678275,704
"10109",3196,"Wakakusa no Charlotte","Drama","TV",30,6.99,1019,6.99,95.5231259715082,699
"10110",4199,"Entaku no Kishi Monogatari: Moero Arthur","Adventure","TV",30,6.72,608,6.72,94.5117326310238,672
"10111",2074,"Kero Kero Chime","Adventure","TV",30,6.71,567,6.71,92.6473905062414,671
"10112",7160,"Yoroshiku Mechadock","Action","TV",30,6.69,346,6.69,89.5201635668712,669
"10113",2234,"Panda-Z: The Robonimation","Action","TV",30,6.56,1358,6.56,90.0588756193308,656
"10114",33038,"Nuwa Chengzhang Riji","Comedy","TV",30,6.49,3106,6.49,89.2748819140659,649
"10115",5725,"Kodai Ouja Kyouryuu King: Yokuryuu Densetsu","Action","TV",30,6.32,1710,6.32,92.3663702528122,632
"10116",8409,"Marie &amp; Gali ver. 2.0","Comedy","TV",30,6.15,499,6.15,92.1261862235038,615
"10117",15749,"Chiisana Ojisan","Slice of Life","TV",30,6.03,478,6.03,83.1065130396428,603
"10118",3736,"Parappa the Rapper","Comedy","TV",30,5.85,1199,5.85,77.5747797990443,585
"10119",25063,"Anime Roukyoku Kikou Shimizu no Jirochouden","Comedy","TV",30,5.25,66,5.25,78.2945090285395,525
"10120",11197,"Kuma no Puutarou","Comedy","TV",30,6.3,79,6.3,93.0698181283637,630
"10121",9455,"Ninpen Manmaru","Comedy","TV",30,6.41,134,6.41,83.7768168507708,641
"10122",30025,"Otenki Boys","Kids","TV",30,6.33,39,6.33,83.0618762969964,633
"10123",21487,"Shin Dokonjou Gaeru","Comedy","TV",30,7.18,75,7.18,100.467451595303,718
"10124",34490,"Sushi Azarashi","Comedy","TV",30,3,12,3,42.6597445145667,300
"10125",12809,"Wonder Bebil-kun","Comedy","TV",30,6.78,72,6.78,96.7466328815709,678
"10126",17471,"Yanase Takashi Märchen Gekijou","Kids","OVA",30,7,68,7,96.1092820377025,700
"10127",5821,"Zenmai Zamurai","Comedy","TV",30,6.44,152,6.44,95.7748592573557,644
"10128",3683,"Kabatotto","Comedy","TV",300,6.55,240,6.55,89.5203265171284,655
"10129",6119,"Cookin&#039; Idol Ai! Mai! Main!","Comedy","TV",305,6.56,956,6.56,89.0911179549014,656
"10130",10135,"Manga Hajimete Monogatari","Adventure","TV",305,6.36,169,6.36,85.1431803514395,636
"10131",2451,"Space Cobra","Action","TV",31,7.84,6919,7.84,106.677749141501,784
"10132",6055,"F","Cars","TV",31,6.93,816,6.93,97.2609722780923,693
"10133",2688,"Akai Koudan Zillion","Action","TV",31,6.9,1826,6.9,96.2374643454247,690
"10134",3689,"Hatsumei Boy Kanipan","Adventure","TV",31,6.89,375,6.89,92.8196272890192,689
"10135",6970,"Choujin Sentai Baratack","Adventure","TV",31,6.5,330,6.5,96.3678773861433,650
"10136",10889,"Jungle Kurobee","Comedy","TV",31,6.8,127,6.8,90.5453438675718,680
"10137",19505,"Kaizoku Ouji","Adventure","TV",31,7,98,7,97.2273979261146,700
"10138",16131,"Machine Robo: Butchigiri Battle Hackers","Action","TV",31,6.22,239,6.22,87.7628148601336,622
"10139",28089,"Oyo Neko Bunyan","Comedy","TV",31,6,51,6,82.1925380696354,600
"10140",31078,"PikkaPika Summer",NA,"TV",31,5.67,96,5.67,87.690725310982,567
"10141",14211,"Instant History","Historical","TV",312,6.68,155,6.68,95.2691876943755,668
"10142",14213,"Otogi Manga Calendar","Historical","TV",312,6.11,146,6.11,84.2959352563415,611
"10143",1137,"Mushrambo","Adventure","TV",32,7.12,8722,7.12,99.9165403654898,712
"10144",6229,"Konpeki no Kantai","Action","OVA",32,6.85,827,6.85,93.6736435151223,685
"10145",4723,"Seishun Anime Zenshuu","Drama","TV",32,6.84,605,6.84,97.5893577058677,684
"10146",3433,"Go-Q-Choji Ikkiman","Sci-Fi","TV",32,6.65,295,6.65,95.1566143190933,665
"10147",19755,"Oshiri Kajiri Mushi (TV) 2nd Season","Comedy","TV",32,5.53,450,5.53,74.64652652308,553
"10148",8520,"Biriken","Comedy","TV",32,5.22,102,5.22,71.6950093731357,522
"10149",23511,"Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa","Action","TV",32,5.72,162,5.72,84.9099839267882,572
"10150",7177,"Gokyoudai Monogatari","Comedy","TV",32,6.5,181,6.5,91.3056549524607,650
"10151",29846,"Omakase! Miracle Cat-dan","Comedy","TV",32,5.25,240,5.25,68.0075775146023,525
"10152",13455,"Zumomo to Nupepe","Comedy","TV",32,7,120,7,95.0215947908469,700
"10153",2559,"Romeo no Aoi Sora","Adventure","TV",33,8.47,15074,8.47,114.251221627122,847
"10154",5832,"Tiger Mask Nisei","Action","TV",33,7.45,2225,7.45,100.762419091664,745
"10155",2716,"Urayasu Tekkin Kazoku","Comedy","TV",33,7.24,923,7.24,100.783130974709,724
"10156",21729,"Cardfight!! Vanguard: Legion Mate-hen","Action","TV",33,7.08,5900,7.08,96.9159833970824,708
"10157",5223,"Robotan (1986)","Comedy","TV",33,6.47,294,6.47,92.064481605483,647
"10158",29359,"Bazar dé Gozarre","Comedy","Special",33,4.67,58,4.67,65.1620226118321,467
"10159",9345,"Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!","Comedy","TV",33,6.53,341,6.53,90.4603838057883,653
"10160",15915,"Magical Hat","Adventure","TV",33,5.3,140,5.3,73.1407782800966,530
"10161",10239,"Mayutoro The Toons","Comedy","TV",33,5.38,76,5.38,71.2107807713381,538
"10162",17423,"Pink Lady Monogatari: Eikou no Tenshi-tachi","Drama","TV",33,6.33,111,6.33,82.234077649439,633
"10163",23313,"Zettai Zetsumei Dangerous Jiisan","Comedy","TV",33,5.82,76,5.82,81.5814869469724,582
"10164",3006,"Atashin&#039;chi","Comedy","TV",330,7.39,1524,7.39,102.600996513875,739
"10165",6509,"Kiteretsu Daihyakka","Comedy","TV",331,6.63,1083,6.63,92.0602708437734,663
"10166",996,"Bishoujo Senshi Sailor Moon: Sailor Stars","Adventure","TV",34,7.99,52586,7.99,111.614251931173,799
"10167",2903,"Sakigake!! Otokojuku","Action","TV",34,7.51,4740,7.51,108.274072522763,751
"10168",11835,"Qin Shiming Yue Zhi: Zhu Zi Bai Jia","Action","TV",34,7.49,369,7.49,104.27989865418,749
"10169",3125,"Tokimeki Tonight","Comedy","TV",34,7.48,3057,7.48,103.444717603685,748
"10170",1737,"Uchuu Senshi Baldios","Adventure","TV",34,6.79,600,6.79,97.4453682596207,679
"10171",3571,"Mach GoGoGo (1997)","Adventure","TV",34,6.43,1545,6.43,92.106008720589,643
"10172",11733,"Chi-Sui Maru 2nd Season","Comedy","TV",34,5.08,114,5.08,70.5221941802402,508
"10173",10965,"Kagaku Bouken-tai Tansar 5","Adventure","TV",34,6.73,98,6.73,92.9896853800617,673
"10174",31673,"Larva 2nd Season","Comedy","TV",34,7.05,92,7.05,97.7171342402106,705
"10175",12391,"Mouretsu Atarou (1990)","Comedy","TV",34,7.1,103,7.1,100.777190840788,710
"10176",8799,"Okawari-Boy Starzan S","Action","TV",34,6.9,128,6.9,100.768853294744,690
"10177",1485,"Akachan to Boku","Comedy","TV",35,8.02,8353,8.02,108.846763871375,802
"10178",3213,"Ganbare Genki","Action","TV",35,7.6,805,7.6,107.672670138698,760
"10179",28149,"Nihon Animator Mihonichi","Action","ONA",35,7.56,16942,7.56,108.098135421734,756
"10180",33004,"Tanaka-kun wa Kyou mo Kedaruge","Comedy","Special",35,7.26,10434,7.26,106.730468315405,726
"10181",961,"Virtua Fighter","Action","TV",35,7.13,3875,7.13,97.1391033572933,713
"10182",3332,"Stop!! Hibari-kun!","Comedy","TV",35,7.12,1355,7.12,92.4338147848474,712
"10183",4810,"Shinzou Ningen Casshern","Action","TV",35,7.07,2822,7.07,95.8717359615039,707
"10184",616,"Nurse Angel Ririka SOS","Drama","TV",35,6.83,1390,6.83,92.9408555503747,683
"10185",2089,"Choujikuu Seiki Orguss","Action","TV",35,6.8,2271,6.8,96.4146793970082,680
"10186",2467,"3 Choume no Tama: Uchi no Tama Shirimasenka?","Adventure","TV",35,6.74,967,6.74,93.4453004726185,674
"10187",6511,"Beast Wars Neo","Action","TV",35,6.69,1366,6.69,93.220345255718,669
"10188",925,"Transformers Headmasters","Adventure","TV",35,6.69,1768,6.69,91.4981841846089,669
"10189",3035,"Chouon Senshi Borgman","Action","TV",35,6.66,947,6.66,99.9547537673216,666
"10190",4427,"Tatakae!! Ramenman","Action","TV",35,6.66,431,6.66,91.8036645348722,666
"10191",6472,"Gakkou no Kowai Uwasa: Hanako-san ga Kita!!","Horror","TV",35,6.63,637,6.63,90.4995784627749,663
"10192",3294,"Gasshin Sentai Mechander Robo","Mecha","TV",35,6.28,287,6.28,90.7093146844526,628
"10193",12139,"Wanpaku Tanteidan","Action","TV",35,6.56,158,6.56,91.4857409202268,656
"10194",516,"Keroro Gunsou","Comedy","TV",358,7.93,31632,7.93,112.098623054615,793
"10195",1088,"Macross","Action","TV",36,8.07,44157,8.07,117.644673521089,807
"10196",2405,"Hello! Lady Lynn","Drama","TV",36,7.85,1757,7.85,111.476863807206,785
"10197",754,"Yuki no Joou","Adventure","TV",36,7.19,2228,7.19,99.5622886224611,719
"10198",5143,"Tokusou Kihei Dorvack","Action","TV",36,6.87,360,6.87,97.9064473876958,687
"10199",8765,"Futarigurashi","Comedy","TV",36,6.64,551,6.64,94.1781629139163,664
"10200",5131,"Groizer X","Mecha","TV",36,6.53,298,6.53,94.6925927283151,653
"10201",7551,"Gowapper 5 Gordam","Action","TV",36,6.45,213,6.45,95.5144790687035,645
"10202",3808,"Futari Daka","Cars","TV",36,6.3,234,6.3,89.7787745354092,630
"10203",30519,"Ba La La Xiao Mo Xian Zhi: Caihong Xin Shi","Comedy","TV",36,6.28,355,6.28,89.1444171284467,628
"10204",19831,"Ore wa Chokkaku","Comedy","TV",36,7.13,102,7.13,100.294350970395,713
"10205",5473,"Tsuri Baka Nisshi","Comedy","TV",36,6.78,149,6.78,93.2504728432376,678
"10206",6131,"Charady no Joke na Mainichi","Comedy","TV",365,5.48,1612,5.48,78.1861946937452,548
"10207",23001,"Manga Jinbutsushi","Historical","TV",365,6.91,71,6.91,96.4451786273807,691
"10208",269,"Bleach","Action","TV",366,7.95,624055,7.95,114.763423643117,795
"10209",1535,"Death Note","Mystery","TV",37,8.71,1013917,8.71,120.936755314873,871
"10210",1873,"Plawres Sanshirou","Adventure","TV",37,7.66,1718,7.66,103.229918003198,766
"10211",364,"Gallery Fake","Mystery","TV",37,7.62,6806,7.62,105.290068040949,762
"10212",1391,"Future GPX Cyber Formula","Adventure","TV",37,7.54,2707,7.54,113.629390417733,754
"10213",11697,"Area no Kishi","Comedy","TV",37,7.38,38310,7.38,108.442705723758,738
"10214",17917,"Danball Senki Wars","Action","TV",37,7.36,1880,7.36,99.5704543898529,736
"10215",18391,"Mini Van","Comedy","TV",37,7.34,836,7.34,100.284374285108,734
"10216",4773,"Yamato Takeru","Action","TV",37,7.13,883,7.13,96.4928262273857,713
"10217",2231,"Miyuki","Romance","TV",37,6.93,1423,6.93,90.4924425551703,693
"10218",14333,"Tanken Driland","Adventure","TV",37,6.52,4058,6.52,91.3281608176277,652
"10219",3315,"Kikou Keisatsu Metal Jack","Action","TV",37,6.41,349,6.41,89.190878242081,641
"10220",3205,"Cream Lemon: Lemon Angel","Ecchi","TV",37,6.07,1068,6.07,80.904038033472,607
"10221",15905,"Qin Shiming Yue Zhi: Wanli Changcheng","Action","TV",37,8.43,273,8.43,120.401335169808,843
"10222",8829,"Shounen Ashibe (TV)","Comedy","TV",37,6,188,6,88.4603308657037,600
"10223",3545,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV)","Comedy","TV",373,7.82,4734,7.82,112.978996293764,782
"10224",12031,"Kingdom","Action","TV",38,8.24,54211,8.24,115.000670340177,824
"10225",721,"Princess Tutu","Comedy","TV",38,8.23,73218,8.23,111.573720485893,823
"10226",18179,"Yowamushi Pedal","Comedy","TV",38,8.16,91138,8.16,111.779219384201,816
"10227",532,"Bishoujo Senshi Sailor Moon S","Drama","TV",38,7.89,66911,7.89,111.843215970773,789
"10228",2113,"Tenkuu Senki Shurato","Action","TV",38,7.43,4914,7.43,99.5147634145301,743
"10229",332,"Dokidoki Densetsu: Mahoujin Guru Guru","Adventure","TV",38,7.42,1625,7.42,99.7339353804284,742
"10230",2484,"Gear Fighter Dendoh","Action","TV",38,7.35,1548,7.35,101.704008879293,735
"10231",3079,"Aoki Ryuusei SPT Layzner","Mecha","TV",38,7.22,2378,7.22,100.43976508347,722
"10232",2084,"NG Knight Ramune &amp; 40","Adventure","TV",38,7.12,1056,7.12,100.460415459945,712
"10233",296,"Dragon Drive","Action","TV",38,6.88,14232,6.88,94.5762952121972,688
"10234",2255,"Choujuu Kishin Dancougar","Action","TV",38,6.85,1806,6.85,96.2630174657921,685
"10235",2038,"Mahou no Star Magical Emi","Comedy","TV",38,6.76,1783,6.76,93.8156057952653,676
"10236",13231,"Metal Fight Beyblade Zero G","Adventure","TV",38,6.59,3533,6.59,87.7905017467954,659
"10237",5829,"Blocker Gundan IV Machine Blaster","Action","TV",38,6.45,325,6.45,89.5082858277141,645
"10238",2127,"Chouja Raideen","Adventure","TV",38,6.45,1147,6.45,88.8005332460214,645
"10239",15795,"Beast Saga","Action","TV",38,5.98,861,5.98,81.5747706280849,598
"10240",12763,"0-sen Hayato","Historical","TV",38,6.25,147,6.25,84.8621251290315,625
"10241",11541,"Ad Lib Anime Kenkyuujo","Comedy","TV",38,5.29,677,5.29,73.070535379023,529
"10242",22821,"Himitsukessha Taka no Tsume EX","Comedy","TV",38,6.7,105,6.7,95.7269879650492,670
"10243",18241,"Himitsukessha Taka no Tsume MAX","Comedy","TV",38,7,112,7,97.264675034229,700
"10244",13431,"Himitsukessha Taka no Tsume NEO","Comedy","TV",38,6.62,151,6.62,88.0668654228906,662
"10245",9520,"Zero Tester","Action","TV",38,6.43,181,6.43,91.7561503277584,643
"10246",3239,"Cream Lemon","Comedy","OVA",38,6.54,2603,6.54,88.9979481680897,654
"10247",31933,"JoJo no Kimyou na Bouken: Diamond wa Kudakenai","Action","TV",39,8.57,74074,8.57,118.364018113769,857
"10248",17389,"Kingdom 2nd Season","Action","TV",39,8.57,31234,8.57,116.378945420326,857
"10249",440,"Shoujo Kakumei Utena","Drama","TV",39,8.22,77464,8.22,112.55152762712,822
"10250",1914,"Saiunkoku Monogatari 2nd Season","Adventure","TV",39,8.2,23160,8.2,115.029781226239,820
"10251",9996,"Hyouge Mono","Historical","TV",39,8.1,10649,8.1,111.185390848432,810
"10252",957,"Saiunkoku Monogatari","Adventure","TV",39,8.06,50951,8.06,111.342417307234,806
"10253",4080,"Kyou kara Maou! 3rd Series","Adventure","TV",39,7.97,19510,7.97,113.539755408401,797
"10254",5835,"Hanasakeru Seishounen","Drama","TV",39,7.9,37051,7.9,111.172128738361,790
"10255",795,"Oniisama e...","Drama","TV",39,7.88,11424,7.88,114.297656155286,788
"10256",1279,"Taiyou no Ko Esteban","Adventure","TV",39,7.74,5424,7.74,108.85592005857,774
"10257",1251,"Fushigi no Umi no Nadia","Adventure","TV",39,7.65,24229,7.65,107.329594976889,765
"10258",1239,"Bishoujo Senshi Sailor Moon SuperS","Drama","TV",39,7.64,55056,7.64,105.975177626787,764
"10259",5494,"Konnichiwa Anne: Before Green Gables","Drama","TV",39,7.63,2723,7.63,106.092905137957,763
"10260",3199,"Nanatsu no Umi no Tico","Adventure","TV",39,7.54,2123,7.54,106.761001602254,754
"10261",183,"Whistle!","School","TV",39,7.53,8040,7.53,109.983636738369,753
"10262",2820,"Time Travel Tondekeman!","Action","TV",39,7.49,957,7.49,103.101178157577,749
"10263",12875,"Ginga e Kickoff!!","Shounen","TV",39,7.41,11907,7.41,104.804734199185,741
"10264",92,"After War Gundam X","Adventure","TV",39,7.39,19132,7.39,105.299000468989,739
"10265",1845,"Gaiking: Legend of Daiku-Maryu","Action","TV",39,7.27,2640,7.27,99.1682941122113,727
"10266",2416,"Grander Musashi RV","Adventure","TV",39,7.27,987,7.27,103.150511060597,727
"10267",5983,"Higepiyo","Comedy","TV",39,7.22,4427,7.22,103.258925812363,722
"10268",5200,"Offside (TV)","Action","TV",39,7.22,1232,7.22,99.8313856989362,722
"10269",1264,"Yoroiden Samurai Troopers","Adventure","TV",39,7.21,11015,7.21,102.608745374807,721
"10270",5197,"Dragon League","Adventure","TV",39,7.18,558,7.18,98.8589619483682,718
"10271",1110,"Mermaid Melody Pichi Pichi Pitch Pure","Adventure","TV",39,7.18,19311,7.18,103.290188064273,718
"10272",2810,"Anime Himitsu no Hanazono","Drama","TV",39,7.11,2188,7.11,99.7456934736266,711
"10273",930,"Densetsu Kyojin Ideon","Drama","TV",39,7.1,5517,7.1,101.833504224807,710
"10274",3811,"Hoshi no Oujisama Petit Prince","Adventure","TV",39,7.09,736,7.09,99.2929644958513,709
"10275",607,"Otogi Juushi Akazukin","Adventure","TV",39,7.09,3847,7.09,106.080156346303,709
"10276",5217,"Goal FH: Field Hunter","Action","TV",39,7.07,737,7.07,102.55766135993,707
"10277",13145,"Cardfight!! Vanguard: Asia Circuit-hen","Action","TV",39,7.06,11031,7.06,98.0164082489854,706
"10278",4240,"Ginga Senpuu Braiger","Action","TV",39,7.02,886,7.02,94.4166410227689,702
"10279",2487,"Kyouryuu Boukenki Jura Tripper","Adventure","TV",39,7.02,756,7.02,100.251627157407,702
"10280",4332,"Seigi wo Aisuru Mono Gekkou Kamen","Action","TV",39,7.01,282,7.01,96.6990316731238,701
"10281",3631,"Aoi Blink","Adventure","TV",39,7,931,7,97.4272563658583,700
"10282",2757,"Juuni Senshi Bakuretsu Eto Ranger","Action","TV",39,6.97,936,6.97,98.6754646744462,697
"10283",2243,"Karasu Tengu Kabuto","Action","TV",39,6.97,1220,6.97,99.8738146813557,697
"10284",244,"Agatha Christie no Meitantei Poirot to Marple","Historical","TV",39,6.95,3933,6.95,102.428281468598,695
"10285",3765,"Pygmalio","Adventure","TV",39,6.93,533,6.93,101.335601606057,693
"10286",4073,"Kyouryuu Daisensou Aizenborg","Action","TV",39,6.9,411,6.9,93.4616188087962,690
"10287",29087,"Wangpai Yushi","Comedy","ONA",39,6.9,1184,6.9,99.4652612867982,690
"10288",4486,"Getter Robo G","Action","TV",39,6.87,1088,6.87,95.1609559279572,687
"10289",6560,"Popee the Performer","Comedy","TV",39,6.87,1565,6.87,98.5976170719941,687
"10290",3355,"Fortune Dogs","Adventure","TV",39,6.8,400,6.8,95.9491245709053,680
"10291",3271,"Bakuto Sengen Daigander","Adventure","TV",39,6.79,1174,6.79,99.3595273717574,679
"10292",4052,"Medarot Damashii","Action","TV",39,6.76,9590,6.76,94.0628002455088,676
"10293",5945,"Element Hunters","Sci-Fi","TV",39,6.73,9115,6.73,96.2728244656329,673
"10294",1853,"Cutey Honey F","Action","TV",39,6.72,3495,6.72,95.1097465462144,672
"10295",2284,"Transformers: Car Robots","Adventure","TV",39,6.72,2524,6.72,95.4890788156616,672
"10296",3054,"La Seine no Hoshi","Adventure","TV",39,6.66,964,6.66,92.8778011594781,666
"10297",30030,"Jewelpet Magical Change","Comedy","TV",39,6.62,1007,6.62,89.7079348954605,662
"10298",7522,"Taichi Senjimon","Action","TV",39,6.6,577,6.6,94.631340364024,660
"10299",2771,"Chou Kuse ni Narisou","Comedy","TV",39,6.59,752,6.59,92.1027890198556,659
"10300",1666,"Babel Nisei (1973)","Adventure","TV",39,6.58,655,6.58,88.6187978786632,658
"10301",7395,"Card Wang: Mix Master","Adventure","TV",39,6.58,617,6.58,89.4067960374897,658
"10302",4242,"Ginga Reppuu Baxingar","Action","TV",39,6.57,399,6.57,94.1781528758492,657
"10303",2252,"Devilman","Action","TV",39,6.55,5532,6.55,92.6592496999652,655
"10304",2687,"Gokuu no Daibouken","Comedy","TV",39,6.53,266,6.53,91.4570833430479,653
"10305",4511,"Hoero! Bun Bun","Adventure","TV",39,6.53,284,6.53,83.6232943511672,653
"10306",3932,"Magnerobo Ga-Keen","Action","TV",39,6.49,416,6.49,89.5212205424587,649
"10307",3619,"Nanako SOS","Comedy","TV",39,6.48,587,6.48,92.0056292516362,648
